,K,NDTR,hit_rate
618,45,250,0.4942857142857143
619,45,300,0.5028571428571429
620,45,350,0.4928571428571429
621,45,400,0.49
622,45,450,0.4928571428571429
623,45,500,0.4928571428571429
624,45,550,0.48714285714285716
625,45,600,0.4957142857142857
626,45,650,0.4942857142857143
627,45,700,0.4942857142857143
628,45,750,0.4942857142857143
629,45,800,0.49142857142857144
630,45,850,0.4828571428571429
631,45,900,0.4928571428571429
632,45,950,0.5014285714285714
633,45,1000,0.49142857142857144
634,45,1050,0.4928571428571429
635,45,1100,0.4928571428571429
636,45,1150,0.49857142857142855
637,45,1200,0.49714285714285716
638,45,1250,0.5042857142857143
639,45,1300,0.49857142857142855
640,45,1350,0.49714285714285716
641,45,1400,0.4942857142857143
642,45,1450,0.48714285714285716
643,45,1500,0.5128571428571429
644,45,1550,0.5014285714285714
645,45,1600,0.5085714285714286
646,45,1650,0.5171428571428571
647,45,1700,0.5185714285714286
648,45,1750,0.5142857142857142
649,45,1800,0.5171428571428571
650,45,1850,0.5242857142857142
651,45,1900,0.5171428571428571
652,45,1950,0.4857142857142857
653,45,2000,0.49142857142857144
654,45,2050,0.48857142857142855
655,45,2100,0.49857142857142855
656,45,2150,0.51
657,45,2200,0.5071428571428571
658,45,2250,0.5057142857142857
659,45,2300,0.5142857142857142
660,45,2350,0.5185714285714286
661,45,2400,0.5185714285714286
662,45,2450,0.5142857142857142
663,45,2500,0.51
664,45,2550,0.51
665,45,2600,0.5
666,45,2650,0.49714285714285716
667,45,2700,0.4928571428571429
668,45,2750,0.49714285714285716
669,45,2800,0.49142857142857144
670,45,2850,0.4828571428571429
671,45,2900,0.48714285714285716
672,45,2950,0.48857142857142855
673,45,3000,0.48714285714285716
674,45,3050,0.48714285714285716
675,45,3100,0.4857142857142857
676,45,3150,0.48714285714285716
677,45,3200,0.49714285714285716
678,45,3250,0.4957142857142857
679,45,3300,0.5014285714285714
680,45,3350,0.49142857142857144
681,45,3400,0.49714285714285716
682,45,3450,0.4942857142857143
683,45,3500,0.49857142857142855
684,45,3550,0.5071428571428571
685,45,3600,0.5057142857142857
686,45,3650,0.5114285714285715
687,45,3700,0.5142857142857142
688,45,3750,0.5157142857142857
689,45,3800,0.5228571428571429
690,45,3850,0.5271428571428571
691,45,3900,0.4685714285714286
692,45,3950,0.45
693,50,150,0.5028571428571429
694,50,200,0.49142857142857144
695,50,250,0.5071428571428571
696,50,300,0.4957142857142857
697,50,350,0.49
698,50,400,0.48714285714285716
699,50,450,0.4928571428571429
700,50,500,0.4957142857142857
701,50,550,0.48857142857142855
702,50,600,0.4942857142857143
703,50,650,0.4942857142857143
704,50,700,0.49714285714285716
705,50,750,0.49142857142857144
706,50,800,0.49142857142857144
707,50,850,0.4828571428571429
708,50,900,0.49
709,50,950,0.5
710,50,1000,0.4928571428571429
711,50,1050,0.4942857142857143
712,50,1100,0.49714285714285716
713,50,1150,0.49857142857142855
714,50,1200,0.4957142857142857
715,50,1250,0.5028571428571429
716,50,1300,0.49714285714285716
717,50,1350,0.49714285714285716
718,50,1400,0.49142857142857144
719,50,1450,0.51
720,50,1500,0.5085714285714286
721,50,1550,0.5028571428571429
722,50,1600,0.51
723,50,1650,0.5171428571428571
724,50,1700,0.5171428571428571
725,50,1750,0.5128571428571429
726,50,1800,0.5185714285714286
727,50,1850,0.5214285714285715
728,50,1900,0.5171428571428571
729,50,1950,0.48714285714285716
730,50,2000,0.4928571428571429
731,50,2050,0.48714285714285716
732,50,2100,0.5
733,50,2150,0.5085714285714286
734,50,2200,0.5057142857142857
735,50,2250,0.5071428571428571
736,50,2300,0.5171428571428571
737,50,2350,0.5185714285714286
738,50,2400,0.5171428571428571
739,50,2450,0.5157142857142857
740,50,2500,0.51
741,50,2550,0.5085714285714286
742,50,2600,0.5028571428571429
743,50,2650,0.4957142857142857
744,50,2700,0.4942857142857143
745,50,2750,0.49714285714285716
746,50,2800,0.4928571428571429
747,50,2850,0.48142857142857143
748,50,2900,0.48428571428571426
749,50,2950,0.48857142857142855
750,50,3000,0.4857142857142857
751,50,3050,0.48857142857142855
752,50,3100,0.4857142857142857
753,50,3150,0.48714285714285716
754,50,3200,0.4957142857142857
755,50,3250,0.4957142857142857
756,50,3300,0.49857142857142855
757,50,3350,0.49142857142857144
758,50,3400,0.49714285714285716
759,50,3450,0.4957142857142857
760,50,3500,0.49857142857142855
761,50,3550,0.51
762,50,3600,0.5057142857142857
763,50,3650,0.5128571428571429
764,50,3700,0.5142857142857142
765,50,3750,0.5142857142857142
766,50,3800,0.5214285714285715
767,50,3850,0.5271428571428571
768,50,3900,0.5357142857142857
769,50,3950,0.5371428571428571
770,55,150,0.5042857142857143
771,55,200,0.49142857142857144
772,55,250,0.49857142857142855
773,55,300,0.5
774,55,350,0.49142857142857144
775,55,400,0.48857142857142855
776,55,450,0.4928571428571429
777,55,500,0.4942857142857143
778,55,550,0.49
779,55,600,0.4957142857142857
780,55,650,0.49
781,55,700,0.4957142857142857
782,55,750,0.4942857142857143
783,55,800,0.49142857142857144
784,55,850,0.4857142857142857
785,55,900,0.49
786,55,950,0.5014285714285714
787,55,1000,0.4928571428571429
788,55,1050,0.49142857142857144
789,55,1100,0.49714285714285716
790,55,1150,0.49714285714285716
791,55,1200,0.4942857142857143
792,55,1250,0.5028571428571429
793,55,1300,0.4942857142857143
794,55,1350,0.5
795,55,1400,0.49714285714285716
796,55,1450,0.48857142857142855
797,55,1500,0.5357142857142857
798,55,1550,0.5014285714285714
799,55,1600,0.5128571428571429
800,55,1650,0.5185714285714286
801,55,1700,0.5171428571428571
802,55,1750,0.5157142857142857
803,55,1800,0.52
804,55,1850,0.52
805,55,1900,0.5142857142857142
806,55,1950,0.4857142857142857
807,55,2000,0.4942857142857143
808,55,2050,0.49
809,55,2100,0.49857142857142855
810,55,2150,0.5085714285714286
811,55,2200,0.5057142857142857
812,55,2250,0.5042857142857143
813,55,2300,0.5185714285714286
814,55,2350,0.5185714285714286
815,55,2400,0.5171428571428571
816,55,2450,0.5171428571428571
817,55,2500,0.51
818,55,2550,0.5071428571428571
819,55,2600,0.5014285714285714
820,55,2650,0.4957142857142857
821,55,2700,0.4928571428571429
822,55,2750,0.4928571428571429
823,55,2800,0.48857142857142855
824,55,2850,0.48
825,55,2900,0.4828571428571429
826,55,2950,0.48857142857142855
827,55,3000,0.48428571428571426
828,55,3050,0.48714285714285716
829,55,3100,0.48857142857142855
830,55,3150,0.48857142857142855
831,55,3200,0.49714285714285716
832,55,3250,0.49857142857142855
833,55,3300,0.5
834,55,3350,0.4942857142857143
835,55,3400,0.49714285714285716
836,55,3450,0.5
837,55,3500,0.5028571428571429
838,55,3550,0.5128571428571429
839,55,3600,0.5057142857142857
840,55,3650,0.5128571428571429
841,55,3700,0.5157142857142857
842,55,3750,0.5157142857142857
843,55,3800,0.5185714285714286
844,55,3850,0.5285714285714286
845,55,3900,0.5342857142857143
846,55,3950,0.5371428571428571
847,60,150,0.5085714285714286
848,60,200,0.49
849,60,250,0.49857142857142855
850,60,300,0.49714285714285716
851,60,350,0.49142857142857144
852,60,400,0.4928571428571429
853,60,450,0.49
854,60,500,0.4942857142857143
855,60,550,0.49
856,60,600,0.49714285714285716
857,60,650,0.48857142857142855
858,60,700,0.4957142857142857
859,60,750,0.4957142857142857
860,60,800,0.48857142857142855
861,60,850,0.4857142857142857
862,60,900,0.49142857142857144
863,60,950,0.5
864,60,1000,0.4942857142857143
865,60,1050,0.4942857142857143
866,60,1100,0.4957142857142857
867,60,1150,0.49857142857142855
868,60,1200,0.4942857142857143
869,60,1250,0.5042857142857143
870,60,1300,0.4928571428571429
871,60,1350,0.5014285714285714
872,60,1400,0.4957142857142857
873,60,1450,0.45714285714285713
874,60,1500,0.5057142857142857
875,60,1550,0.5
876,60,1600,0.5142857142857142
877,60,1650,0.52
878,60,1700,0.5185714285714286
879,60,1750,0.5171428571428571
880,60,1800,0.5214285714285715
881,60,1850,0.5228571428571429
882,60,1900,0.5142857142857142
883,60,1950,0.5142857142857142
884,60,2000,0.4942857142857143
885,60,2050,0.49
886,60,2100,0.49714285714285716
887,60,2150,0.5071428571428571
888,60,2200,0.5071428571428571
889,60,2250,0.5071428571428571
890,60,2300,0.5185714285714286
891,60,2350,0.5185714285714286
892,60,2400,0.5171428571428571
893,60,2450,0.5171428571428571
894,60,2500,0.5114285714285715
895,60,2550,0.5071428571428571
896,60,2600,0.5
897,60,2650,0.4957142857142857
898,60,2700,0.4942857142857143
899,60,2750,0.4942857142857143
900,60,2800,0.48857142857142855
901,60,2850,0.48428571428571426
902,60,2900,0.4828571428571429
903,60,2950,0.49
904,60,3000,0.48428571428571426
905,60,3050,0.48714285714285716
906,60,3100,0.49
907,60,3150,0.48857142857142855
908,60,3200,0.49857142857142855
909,60,3250,0.49857142857142855
910,60,3300,0.5
911,60,3350,0.4957142857142857
912,60,3400,0.4957142857142857
913,60,3450,0.49714285714285716
914,60,3500,0.5057142857142857
915,60,3550,0.51
916,60,3600,0.5057142857142857
917,60,3650,0.51
918,60,3700,0.5185714285714286
919,60,3750,0.5171428571428571
920,60,3800,0.5214285714285715
921,60,3850,0.53
922,60,3900,0.5357142857142857
