19857.56000000
19858.89000000
19853.88000000
19843.52000000
19840.01000000
19846.48000000
19850.88000000
19854.00000000
19861.61000000
19874.45000000
19892.54000000
19894.65000000
19890.28000000
19887.93000000
19879.58000000
19877.58000000
19890.40000000
19892.96000000
19898.93000000
19894.98000000
19889.09000000
19886.85000000
19884.91000000
19887.93000000
19906.78000000
19907.08000000
19916.70000000
19929.00000000
19916.77000000
19929.45000000
19947.86000000
19967.25000000
19960.16000000
19970.81000000
19984.69000000
19996.93000000
19971.85000000
19970.61000000
19955.74000000
19967.96000000
19969.99000000
19970.73000000
19970.00000000
19959.21000000
19947.40000000
19955.90000000
19940.95000000
19931.96000000
19938.55000000
19951.14000000
19947.42000000
19945.83000000
19956.05000000
19960.01000000
19956.83000000
19965.82000000
19954.97000000
19952.62000000
19952.12000000
19950.61000000
19949.03000000
19954.73000000
19968.05000000
19969.36000000
19973.24000000
19983.78000000
19982.29000000
19963.66000000
19960.83000000
19965.32000000
19959.41000000
19955.43000000
19942.02000000
19948.88000000
19945.92000000
19937.24000000
19931.73000000
19931.46000000
19942.83000000
19944.54000000
19946.88000000
19939.75000000
19940.85000000
19935.55000000
19928.23000000
19928.90000000
19922.24000000
19928.24000000
19928.22000000
19924.09000000
19902.48000000
19895.49000000
19900.10000000
19888.41000000
19880.90000000
19897.35000000
19898.33000000
19904.82000000
19911.71000000
19923.15000000
19925.56000000
19919.58000000
19914.93000000
19914.37000000
19912.67000000
19915.31000000
19917.24000000
19905.38000000
19907.94000000
19907.93000000
19909.01000000
19907.79000000
19909.20000000
19916.54000000
19916.82000000
19907.97000000
19908.36000000
19910.31000000
19911.60000000
19920.86000000
19920.25000000
19924.43000000
19936.12000000
19934.22000000
19927.38000000
19935.53000000
19934.59000000
19925.89000000
19922.87000000
19922.36000000
19924.48000000
19930.63000000
19947.31000000
19943.70000000
19942.86000000
19936.85000000
19925.00000000
19929.55000000
19922.74000000
19917.89000000
19916.71000000
19909.47000000
19910.75000000
19910.00000000
19918.00000000
19919.42000000
19917.54000000
19919.75000000
19921.02000000
19916.07000000
19913.66000000
19914.48000000
19915.26000000
19910.98000000
19919.21000000
19914.20000000
19912.31000000
19916.32000000
19916.83000000
19913.86000000
19916.52000000
19928.66000000
19928.64000000
19928.99000000
19929.69000000
19928.59000000
19919.65000000
19917.85000000
19921.05000000
19918.63000000
19916.45000000
19920.23000000
19924.12000000
19931.02000000
19930.93000000
19932.90000000
19936.37000000
19933.53000000
19939.14000000
19944.48000000
19936.87000000
19930.66000000
19934.64000000
19939.60000000
19942.13000000
19941.92000000
19944.34000000
19944.95000000
19944.44000000
19944.48000000
19939.77000000
19940.04000000
19941.71000000
19949.52000000
19951.07000000
19955.59000000
19954.12000000
19954.81000000
19952.56000000
19954.05000000
19957.56000000
19957.79000000
19956.42000000
19959.05000000
19962.87000000
19968.81000000
19963.20000000
19955.50000000
19973.06000000
19970.61000000
19971.79000000
19966.08000000
19967.44000000
19966.86000000
19960.01000000
19965.65000000
19965.60000000
19968.96000000
19968.93000000
19968.92000000
19969.91000000
19968.59000000
19973.59000000
19976.13000000
19974.73000000
19976.65000000
19968.48000000
19968.16000000
19967.74000000
19969.15000000
19973.60000000
19975.64000000
19969.90000000
19968.31000000
19968.86000000
19965.68000000
19964.64000000
19967.97000000
19966.86000000
19962.70000000
19965.47000000
19970.54000000
19972.40000000
19968.40000000
19967.06000000
19969.68000000
19971.48000000
19970.40000000
19972.51000000
19971.10000000
19972.05000000
19974.69000000
