,K,NDTR,ret
968,65,2350,0.0
969,65,2400,0.0
970,65,2450,0.0
971,65,2500,0.0
972,65,2550,0.0
973,65,2600,0.0
974,65,2650,0.0
975,65,2700,0.0
976,65,2750,0.0
977,65,2800,0.0
978,65,2850,0.0
979,65,2900,0.0
980,65,2950,0.0
981,65,3000,0.0
982,65,3050,0.0
983,65,3100,0.0
984,65,3150,0.0
985,65,3200,0.0
986,65,3250,0.0
987,65,3300,0.0
988,65,3350,0.0
989,65,3400,0.0
990,65,3450,0.0
991,65,3500,0.0
992,65,3550,0.0
993,65,3600,0.0
994,65,3650,0.0
995,65,3700,0.0
996,65,3750,0.0
997,65,3800,0.0
998,65,3850,0.0
999,65,3900,0.0
1000,65,3950,0.0
1001,70,150,-1.490144959503502e-05
1002,70,200,-1.5708688903244383e-05
1003,70,250,6.5065326285667325e-06
1004,70,300,9.58746468315905e-06
1005,70,350,-8.630359895026726e-06
1006,70,400,2.034772043852761e-06
1007,70,450,1.3243443389449744e-05
1008,70,500,2.1907868227589005e-05
1009,70,550,1.6077514895899572e-06
1010,70,600,2.929289811077953e-06
1011,70,650,-1.0163419072367396e-06
1012,70,700,1.9476383142604386e-05
1013,70,750,3.7639741226700207e-06
1014,70,800,1.4776936520005172e-06
1015,70,850,-2.0816915917338757e-05
1016,70,900,-1.9095353378259593e-05
1017,70,950,-2.580377689316425e-05
1018,70,1000,0.0
1019,70,1050,7.145847999009637e-05
1020,70,1100,0.0
1021,70,1150,0.0
1022,70,1200,0.0
1023,70,1250,0.0
1024,70,1300,0.0
1025,70,1350,0.0
1026,70,1400,-5.405969918253677e-06
1027,70,1450,-1.3389837248051196e-05
1028,70,1500,0.0
1029,70,1550,0.0
1030,70,1600,0.0
1031,70,1650,0.0
1032,70,1700,0.0
1033,70,1750,0.0
1034,70,1800,0.0
1035,70,1850,0.0
1036,70,1900,0.0
1037,70,1950,0.0
1038,70,2000,0.0
1039,70,2050,0.0
1040,70,2100,0.0
1041,70,2150,0.0
1042,70,2200,0.0
1043,70,2250,0.0
1044,70,2300,0.0
1045,70,2350,0.0
1046,70,2400,0.0
1047,70,2450,0.0
1048,70,2500,0.0
1049,70,2550,0.0
1050,70,2600,0.0
1051,70,2650,0.0
1052,70,2700,0.0
1053,70,2750,0.0
1054,70,2800,0.0
1055,70,2850,0.0
1056,70,2900,0.0
1057,70,2950,0.0
1058,70,3000,0.0
1059,70,3050,0.0
1060,70,3100,0.0
1061,70,3150,0.0
1062,70,3200,0.0
1063,70,3250,0.0
1064,70,3300,0.0
1065,70,3350,0.0
1066,70,3400,0.0
1067,70,3450,0.0
1068,70,3500,0.0
1069,70,3550,0.0
1070,70,3600,0.0
1071,70,3650,0.0
1072,70,3700,0.0
1073,70,3750,0.0
1074,70,3800,0.0
1075,70,3850,0.0
1076,70,3900,0.0
1077,70,3950,0.0
1078,75,150,-1.3529130869019523e-05
1079,75,200,-1.915458531132691e-05
1080,75,250,1.055259227427113e-05
1081,75,300,-6.761061963331472e-05
1082,75,350,-6.893649873466125e-06
1083,75,400,-4.544407886770004e-06
1084,75,450,1.2731258786354637e-05
1085,75,500,1.958544510138043e-05
1086,75,550,1.0018510454965851e-05
1087,75,600,3.6629205195821968e-06
1088,75,650,-2.600061807062517e-07
1089,75,700,1.3077549774898985e-05
1090,75,750,8.572170596885036e-06
1091,75,800,-3.010778974498186e-06
1092,75,850,-2.1397007170356758e-05
1093,75,900,-1.2232414635145822e-05
1094,75,950,-2.725290983530645e-05
1095,75,1000,0.0
1096,75,1050,0.0
1097,75,1100,0.0
1098,75,1150,0.0
1099,75,1200,0.0
1100,75,1250,0.0
1101,75,1300,0.0
1102,75,1350,0.0
1103,75,1400,0.0
1104,75,1450,6.761602521611057e-06
1105,75,1500,0.0
1106,75,1550,0.0
1107,75,1600,0.0
1108,75,1650,0.0
1109,75,1700,0.0
1110,75,1750,0.0
1111,75,1800,0.0
1112,75,1850,0.0
1113,75,1900,0.0
1114,75,1950,0.0
1115,75,2000,0.0
1116,75,2050,0.0
1117,75,2100,0.0
1118,75,2150,0.0
1119,75,2200,0.0
1120,75,2250,0.0
1121,75,2300,0.0
1122,75,2350,0.0
1123,75,2400,0.0
1124,75,2450,0.0
1125,75,2500,0.0
1126,75,2550,0.0
1127,75,2600,0.0
1128,75,2650,0.0
1129,75,2700,0.0
1130,75,2750,0.0
1131,75,2800,0.0
1132,75,2850,0.0
1133,75,2900,0.0
1134,75,2950,0.0
1135,75,3000,0.0
1136,75,3050,0.0
1137,75,3100,0.0
1138,75,3150,0.0
1139,75,3200,0.0
1140,75,3250,0.0
1141,75,3300,0.0
1142,75,3350,0.0
1143,75,3400,0.0
1144,75,3450,0.0
1145,75,3500,0.0
1146,75,3550,0.0
1147,75,3600,0.0
1148,75,3650,0.0
1149,75,3700,0.0
1150,75,3750,0.0
1151,75,3800,0.0
1152,75,3850,0.0
1153,75,3900,0.0
1154,75,3950,0.0
1155,80,150,-1.5770965626452462e-05
1156,80,200,-1.3945473718664362e-05
1157,80,250,9.067990317065469e-06
1158,80,300,-3.1554903320986617e-06
1159,80,350,-1.259177608424041e-05
1160,80,400,-4.773014156219827e-06
1161,80,450,1.1069819687432457e-05
1162,80,500,9.87652929422738e-06
1163,80,550,3.6884082262748818e-06
1164,80,600,-1.6299161539222773e-06
1165,80,650,-2.5172700755168705e-06
1166,80,700,1.4775256439461115e-05
1167,80,750,1.4938954465109652e-05
1168,80,800,-7.807638305978384e-06
1169,80,850,-1.9741782580410193e-05
1170,80,900,-1.6470178210556307e-05
1171,80,950,-2.383111773442706e-05
1172,80,1000,0.0
1173,80,1050,0.0
1174,80,1100,0.0
1175,80,1150,0.0
1176,80,1200,0.0
1177,80,1250,0.0
1178,80,1300,0.0
1179,80,1350,0.0
1180,80,1400,0.0
1181,80,1450,-9.2742915926419e-06
1182,80,1500,0.0
1183,80,1550,0.0
1184,80,1600,0.0
1185,80,1650,0.0
1186,80,1700,0.0
1187,80,1750,0.0
1188,80,1800,0.0
1189,80,1850,0.0
1190,80,1900,0.0
1191,80,1950,0.0
1192,80,2000,0.0
1193,80,2050,0.0
1194,80,2100,0.0
1195,80,2150,0.0
1196,80,2200,0.0
1197,80,2250,0.0
1198,80,2300,0.0
1199,80,2350,0.0
1200,80,2400,0.0
1201,80,2450,0.0
1202,80,2500,0.0
1203,80,2550,0.0
1204,80,2600,0.0
1205,80,2650,0.0
1206,80,2700,0.0
1207,80,2750,0.0
1208,80,2800,0.0
1209,80,2850,0.0
1210,80,2900,0.0
1211,80,2950,0.0
1212,80,3000,0.0
1213,80,3050,0.0
1214,80,3100,0.0
1215,80,3150,0.0
1216,80,3200,0.0
1217,80,3250,0.0
1218,80,3300,0.0
1219,80,3350,0.0
1220,80,3400,0.0
1221,80,3450,0.0
1222,80,3500,0.0
1223,80,3550,0.0
1224,80,3600,0.0
1225,80,3650,0.0
1226,80,3700,0.0
1227,80,3750,0.0
1228,80,3800,0.0
1229,80,3850,0.0
1230,80,3900,0.0
1231,80,3950,0.0
1232,85,150,-1.690695404615614e-05
1233,85,200,0.0
1234,85,250,3.7339476183874745e-06
1235,85,300,-1.0268785436539773e-05
1236,85,350,-3.950067962181047e-06
1237,85,400,9.846685277038437e-06
1238,85,450,1.3382428906283245e-05
1239,85,500,4.342131554844203e-06
1240,85,550,3.377240832865191e-06
1241,85,600,-1.27618307520967e-06
1242,85,650,-1.1583475092140694e-06
1243,85,700,1.3040888851465353e-05
1244,85,750,1.2045222100477603e-05
1245,85,800,-9.597835900113377e-06
1246,85,850,-1.6454613700037483e-05
1247,85,900,-1.544966798611893e-05
1248,85,950,-2.5051997738022238e-05
1249,85,1000,0.0
1250,85,1050,0.0
1251,85,1100,0.0
1252,85,1150,0.0
1253,85,1200,0.0
1254,85,1250,0.0
1255,85,1300,0.0
1256,85,1350,0.0
1257,85,1400,0.0
1258,85,1450,-1.5148303544327616e-05
1259,85,1500,0.0
1260,85,1550,0.0
1261,85,1600,0.0
1262,85,1650,0.0
1263,85,1700,0.0
1264,85,1750,0.0
1265,85,1800,0.0
1266,85,1850,0.0
1267,85,1900,0.0
1268,85,1950,0.0
1269,85,2000,0.0
1270,85,2050,0.0
1271,85,2100,0.0
1272,85,2150,0.0
1273,85,2200,0.0
1274,85,2250,0.0
1275,85,2300,0.0
1276,85,2350,0.0
1277,85,2400,0.0
1278,85,2450,0.0
1279,85,2500,0.0
1280,85,2550,0.0
1281,85,2600,0.0
1282,85,2650,0.0
1283,85,2700,0.0
1284,85,2750,0.0
1285,85,2800,0.0
1286,85,2850,0.0
1287,85,2900,0.0
1288,85,2950,0.0
1289,85,3000,0.0
1290,85,3050,0.0
1291,85,3100,0.0
1292,85,3150,0.0
1293,85,3200,0.0
1294,85,3250,0.0
1295,85,3300,0.0
1296,85,3350,0.0
1297,85,3400,0.0
1298,85,3450,0.0
1299,85,3500,0.0
1300,85,3550,0.0
1301,85,3600,0.0
1302,85,3650,0.0
1303,85,3700,0.0
1304,85,3750,0.0
1305,85,3800,0.0
1306,85,3850,0.0
1307,85,3900,0.0
1308,85,3950,0.0
1309,90,150,-1.1048793118793134e-05
1310,90,200,0.0
1311,90,250,1.1102750628991501e-05
1312,90,300,-7.900248776041738e-06
1313,90,350,3.232921026117805e-06
1314,90,400,2.5261199565914325e-06
1315,90,450,1.5243185703196394e-05
1316,90,500,7.050350432327779e-06
1317,90,550,-9.642853421534148e-05
1318,90,600,-2.3970251852631823e-06
1319,90,650,8.619266880604248e-07
1320,90,700,1.1884259104068569e-05
1321,90,750,5.996650732666023e-06
1322,90,800,-1.769489228580073e-05
1323,90,850,-1.6875336627260626e-05
1324,90,900,-1.3717714512909211e-05
1325,90,950,-2.9978076692625127e-05
1326,90,1000,0.0
1327,90,1050,0.0
1328,90,1100,0.0
1329,90,1150,0.0
1330,90,1200,0.0
1331,90,1250,0.0
1332,90,1300,0.0
1333,90,1350,0.0
1334,90,1400,0.0
1335,90,1450,-1.3697228552957868e-05
1336,90,1500,0.0
1337,90,1550,0.0
1338,90,1600,0.0
1339,90,1650,0.0
1340,90,1700,0.0
1341,90,1750,0.0
1342,90,1800,0.0
1343,90,1850,0.0
1344,90,1900,0.0
1345,90,1950,0.0
1346,90,2000,0.0
1347,90,2050,0.0
1348,90,2100,0.0
1349,90,2150,0.0
1350,90,2200,0.0
1351,90,2250,0.0
1352,90,2300,0.0
1353,90,2350,0.0
1354,90,2400,0.0
1355,90,2450,0.0
1356,90,2500,0.0
1357,90,2550,0.0
1358,90,2600,0.0
1359,90,2650,0.0
1360,90,2700,0.0
1361,90,2750,0.0
1362,90,2800,0.0
1363,90,2850,0.0
1364,90,2900,0.0
1365,90,2950,0.0
1366,90,3000,0.0
1367,90,3050,0.0
1368,90,3100,0.0
1369,90,3150,0.0
1370,90,3200,0.0
1371,90,3250,0.0
1372,90,3300,0.0
1373,90,3350,0.0
1374,90,3400,0.0
1375,90,3450,0.0
1376,90,3500,0.0
1377,90,3550,0.0
1378,90,3600,0.0
1379,90,3650,0.0
1380,90,3700,0.0
1381,90,3750,0.0
1382,90,3800,0.0
1383,90,3850,0.0
1384,90,3900,0.0
1385,90,3950,0.0
1386,95,150,-9.353745683357369e-06
1387,95,200,0.0
1388,95,250,1.9097739947750344e-05
1389,95,300,-9.216588249146852e-06
1390,95,350,1.4956513539615441e-06
1391,95,400,1.109934261514608e-06
1392,95,450,2.6078230008900676e-05
1393,95,500,5.441573363948096e-06
1394,95,550,-4.6719343218161954e-06
1395,95,600,6.297196511574101e-07
1396,95,650,3.622705656887053e-06
1397,95,700,8.067031143112217e-06
1398,95,750,8.193301100084428e-06
1399,95,800,-2.2591889668693863e-05
1400,95,850,-2.079635295242119e-05
1401,95,900,-1.17310509584077e-05
1402,95,950,-2.8262296898622374e-05
1403,95,1000,0.0
1404,95,1050,0.0
1405,95,1100,0.0
1406,95,1150,0.0
1407,95,1200,0.0
1408,95,1250,0.0
1409,95,1300,0.0
1410,95,1350,0.0
1411,95,1400,0.0
1412,95,1450,-7.708668265952605e-06
1413,95,1500,0.0
1414,95,1550,0.0
1415,95,1600,0.0
1416,95,1650,0.0
1417,95,1700,0.0
1418,95,1750,0.0
1419,95,1800,0.0
1420,95,1850,0.0
1421,95,1900,0.0
1422,95,1950,0.0
1423,95,2000,0.0
1424,95,2050,0.0
1425,95,2100,0.0
1426,95,2150,0.0
1427,95,2200,0.0
1428,95,2250,0.0
1429,95,2300,0.0
1430,95,2350,0.0
1431,95,2400,0.0
1432,95,2450,0.0
1433,95,2500,0.0
1434,95,2550,0.0
1435,95,2600,0.0
1436,95,2650,0.0
1437,95,2700,0.0
1438,95,2750,0.0
1439,95,2800,0.0
1440,95,2850,0.0
1441,95,2900,0.0
1442,95,2950,0.0
1443,95,3000,0.0
1444,95,3050,0.0
1445,95,3100,0.0
1446,95,3150,0.0
1447,95,3200,0.0
1448,95,3250,0.0
1449,95,3300,0.0
1450,95,3350,0.0
1451,95,3400,0.0
1452,95,3450,0.0
1453,95,3500,0.0
1454,95,3550,0.0
1455,95,3600,0.0
1456,95,3650,0.0
1457,95,3700,0.0
1458,95,3750,0.0
1459,95,3800,0.0
1460,95,3850,0.0
1461,95,3900,0.0
1462,95,3950,0.0
1463,100,150,-1.1462767443847117e-05
1464,100,200,-3.292373232477363e-06
1465,100,250,8.653416997589745e-06
1466,100,300,-8.042879371273766e-06
1467,100,350,-7.888374938006725e-07
1468,100,400,5.421702718095739e-07
1469,100,450,0.0
1470,100,500,-9.228245453651343e-06
1471,100,550,-5.782705635909832e-07
1472,100,600,-3.840833459604204e-06
1473,100,650,2.7933869618389995e-06
1474,100,700,1.1347550240499552e-05
1475,100,750,9.98655918507182e-06
1476,100,800,-1.5163256101979669e-05
1477,100,850,-1.971865744089439e-05
1478,100,900,-8.935798408200977e-06
1479,100,950,-2.7218997048643496e-05
1480,100,1000,0.0
1481,100,1050,-2.745101197205184e-05
1482,100,1100,0.0
1483,100,1150,0.0
1484,100,1200,0.0
1485,100,1250,0.0
1486,100,1300,0.0
1487,100,1350,0.0
1488,100,1400,0.0
1489,100,1450,0.0
1490,100,1500,0.0
1491,100,1550,0.0
1492,100,1600,0.0
1493,100,1650,0.0
1494,100,1700,0.0
1495,100,1750,0.0
1496,100,1800,0.0
1497,100,1850,0.0
1498,100,1900,0.0
1499,100,1950,0.0
1500,100,2000,0.0
1501,100,2050,0.0
1502,100,2100,0.0
1503,100,2150,0.0
1504,100,2200,0.0
1505,100,2250,0.0
1506,100,2300,0.0
1507,100,2350,0.0
1508,100,2400,0.0
1509,100,2450,0.0
1510,100,2500,0.0
1511,100,2550,0.0
1512,100,2600,0.0
1513,100,2650,0.0
1514,100,2700,0.0
1515,100,2750,0.0
1516,100,2800,0.0
1517,100,2850,0.0
1518,100,2900,0.0
1519,100,2950,0.0
1520,100,3000,0.0
1521,100,3050,0.0
1522,100,3100,0.0
1523,100,3150,0.0
1524,100,3200,0.0
1525,100,3250,0.0
1526,100,3300,0.0
1527,100,3350,0.0
1528,100,3400,0.0
1529,100,3450,0.0
1530,100,3500,0.0
1531,100,3550,0.0
1532,100,3600,0.0
1533,100,3650,0.0
1534,100,3700,0.0
1535,100,3750,0.0
1536,100,3800,0.0
1537,100,3850,0.0
1538,100,3900,0.0
1539,100,3950,0.0
1540,105,150,-1.461483144200774e-05
1541,105,200,-8.004611774524795e-06
1542,105,250,1.088446649459816e-05
1543,105,300,-4.213483176740001e-06
1544,105,350,7.654627372975405e-06
1545,105,400,9.144320347404032e-06
1546,105,450,2.5454168774338737e-05
1547,105,500,-9.906687687693479e-06
1548,105,550,3.6237607206572685e-06
1549,105,600,-1.1473645497044969e-05
1550,105,650,6.874946082012724e-06
1551,105,700,1.8633481191337003e-05
1552,105,750,4.0174192403542565e-06
1553,105,800,-1.6563990034535036e-05
1554,105,850,-1.8024584904318873e-05
1555,105,900,-8.914045005038246e-06
1556,105,950,-2.516456263618089e-05
1557,105,1000,0.0
1558,105,1050,-2.7524912046746516e-05
1559,105,1100,-3.32694240692761e-05
1560,105,1150,-3.97419476053903e-05
1561,105,1200,0.0
1562,105,1250,0.0
1563,105,1300,0.0
1564,105,1350,0.0
1565,105,1400,0.0
1566,105,1450,0.0
1567,105,1500,0.0
1568,105,1550,0.0
1569,105,1600,0.0
1570,105,1650,0.0
1571,105,1700,0.0
1572,105,1750,0.0
1573,105,1800,0.0
1574,105,1850,0.0
1575,105,1900,0.0
1576,105,1950,0.0
1577,105,2000,0.0
1578,105,2050,0.0
1579,105,2100,0.0
1580,105,2150,0.0
1581,105,2200,0.0
1582,105,2250,0.0
1583,105,2300,0.0
1584,105,2350,0.0
1585,105,2400,0.0
1586,105,2450,0.0
1587,105,2500,0.0
1588,105,2550,0.0
1589,105,2600,0.0
1590,105,2650,0.0
1591,105,2700,0.0
1592,105,2750,0.0
1593,105,2800,0.0
1594,105,2850,0.0
1595,105,2900,0.0
1596,105,2950,0.0
1597,105,3000,0.0
1598,105,3050,0.0
1599,105,3100,0.0
1600,105,3150,0.0
1601,105,3200,0.0
1602,105,3250,0.0
1603,105,3300,0.0
1604,105,3350,0.0
1605,105,3400,0.0
1606,105,3450,0.0
1607,105,3500,0.0
1608,105,3550,0.0
1609,105,3600,0.0
1610,105,3650,0.0
1611,105,3700,0.0
1612,105,3750,0.0
1613,105,3800,0.0
1614,105,3850,0.0
1615,105,3900,0.0
1616,105,3950,0.0
1617,110,150,-1.421607240184189e-05
1618,110,200,-7.01197405013385e-06
1619,110,250,7.454095434212249e-06
1620,110,300,-5.098018665966511e-06
1621,110,350,7.039084232089333e-06
1622,110,400,1.16674874013243e-05
1623,110,450,1.967644705757331e-05
1624,110,500,0.0
1625,110,550,0.0
1626,110,600,-5.317163579949011e-06
1627,110,650,3.1760144394962454e-06
1628,110,700,1.7991197372819363e-05
1629,110,750,5.643589001557276e-06
1630,110,800,-2.0948560846873714e-05
1631,110,850,-1.7942188898282306e-05
1632,110,900,-1.1632482389657563e-05
1633,110,950,-2.1054891382870462e-05
1634,110,1000,-2.3541523570356077e-05
1635,110,1050,-2.4139948493283474e-05
1636,110,1100,-3.1619820514621765e-05
1637,110,1150,-3.5730134058028294e-05
1638,110,1200,2.966913648500072e-07
1639,110,1250,-1.4514167857186044e-05
1640,110,1300,-1.5010818917532566e-05
1641,110,1350,0.0
1642,110,1400,0.0
1643,110,1450,0.0
1644,110,1500,0.0
1645,110,1550,0.0
1646,110,1600,0.0
1647,110,1650,0.0
1648,110,1700,0.0
1649,110,1750,0.0
1650,110,1800,0.0
1651,110,1850,0.0
1652,110,1900,0.0
1653,110,1950,0.0
1654,110,2000,0.0
1655,110,2050,0.0
1656,110,2100,0.0
1657,110,2150,0.0
1658,110,2200,0.0
1659,110,2250,0.0
1660,110,2300,0.0
1661,110,2350,0.0
1662,110,2400,0.0
1663,110,2450,0.0
1664,110,2500,0.0
1665,110,2550,0.0
1666,110,2600,0.0
1667,110,2650,0.0
1668,110,2700,0.0
1669,110,2750,0.0
1670,110,2800,0.0
1671,110,2850,0.0
1672,110,2900,0.0
1673,110,2950,0.0
1674,110,3000,0.0
1675,110,3050,0.0
1676,110,3100,0.0
1677,110,3150,0.0
1678,110,3200,0.0
1679,110,3250,0.0
1680,110,3300,0.0
1681,110,3350,0.0
1682,110,3400,0.0
1683,110,3450,0.0
1684,110,3500,0.0
1685,110,3550,0.0
1686,110,3600,0.0
1687,110,3650,0.0
1688,110,3700,0.0
1689,110,3750,0.0
1690,110,3800,0.0
1691,110,3850,0.0
1692,110,3900,0.0
1693,110,3950,0.0
1694,115,150,-2.0666056700371305e-05
1695,115,200,6.088576151057943e-06
1696,115,250,0.0
1697,115,300,-9.093803871864867e-06
1698,115,350,3.482231484034688e-05
1699,115,400,1.0137780622923457e-05
1700,115,450,0.0
1701,115,500,0.0
1702,115,550,0.0
1703,115,600,-2.7858543739000676e-06
1704,115,650,5.516337194342964e-06
1705,115,700,1.4303409564418445e-05
1706,115,750,4.791064037189863e-06
1707,115,800,-2.69059134090522e-05
1708,115,850,-1.6582757891225555e-05
1709,115,900,-2.3308091248136967e-05
1710,115,950,-1.8920365206195545e-05
1711,115,1000,-3.223051189165992e-05
1712,115,1050,-2.1127242977710583e-05
1713,115,1100,-3.32963498923272e-05
1714,115,1150,-3.541145789766644e-05
1715,115,1200,0.0007844811021267227
1716,115,1250,-1.514585022105537e-05
1717,115,1300,-1.515096362874414e-05
1718,115,1350,0.0
1719,115,1400,0.0
1720,115,1450,0.0
1721,115,1500,0.0
1722,115,1550,0.0
1723,115,1600,0.0
1724,115,1650,0.0
1725,115,1700,0.0
1726,115,1750,0.0
1727,115,1800,0.0
1728,115,1850,0.0
1729,115,1900,0.0
1730,115,1950,0.0
1731,115,2000,0.0
1732,115,2050,0.0
1733,115,2100,0.0
1734,115,2150,0.0
1735,115,2200,0.0
1736,115,2250,0.0
1737,115,2300,0.0
1738,115,2350,0.0
1739,115,2400,0.0
1740,115,2450,0.0
1741,115,2500,0.0
1742,115,2550,0.0
1743,115,2600,0.0
1744,115,2650,0.0
1745,115,2700,0.0
1746,115,2750,0.0
1747,115,2800,0.0
1748,115,2850,0.0
1749,115,2900,0.0
1750,115,2950,0.0
1751,115,3000,0.0
1752,115,3050,0.0
1753,115,3100,0.0
1754,115,3150,0.0
1755,115,3200,0.0
1756,115,3250,0.0
1757,115,3300,0.0
1758,115,3350,0.0
1759,115,3400,0.0
1760,115,3450,0.0
1761,115,3500,0.0
1762,115,3550,0.0
1763,115,3600,0.0
1764,115,3650,0.0
1765,115,3700,0.0
1766,115,3750,0.0
1767,115,3800,0.0
1768,115,3850,0.0
1769,115,3900,0.0
1770,115,3950,0.0
1771,120,150,-1.5708688903244383e-05
1772,120,200,6.5065326285667325e-06
1773,120,250,9.58746468315905e-06
1774,120,300,-8.630359895026726e-06
1775,120,350,2.034772043852761e-06
1776,120,400,1.3243443389449744e-05
1777,120,450,0.0
1778,120,500,0.0
1779,120,550,0.0
1780,120,600,-1.0163419072367396e-06
1781,120,650,1.9476383142604386e-05
1782,120,700,3.7639741226700207e-06
1783,120,750,1.4776936520005172e-06
1784,120,800,-2.0816915917338757e-05
1785,120,850,-1.9095353378259593e-05
1786,120,900,-2.580377689316425e-05
1787,120,950,-2.3681336754456e-05
1788,120,1000,-6.83895745185982e-05
1789,120,1050,0.002381189498433477
1790,120,1100,-3.643910088901217e-05
1791,120,1150,-3.968706941714278e-05
1792,120,1200,-9.746622001782338e-06
1793,120,1250,0.00024441541135571164
1794,120,1300,0.0002890963468010253
1795,120,1350,0.0
1796,120,1400,0.0
1797,120,1450,0.0
1798,120,1500,0.0
1799,120,1550,0.0
1800,120,1600,0.0
1801,120,1650,0.0
1802,120,1700,0.0
1803,120,1750,0.0
1804,120,1800,0.0
1805,120,1850,0.0
1806,120,1900,0.0
1807,120,1950,0.0
1808,120,2000,0.0
1809,120,2050,0.0
1810,120,2100,0.0
1811,120,2150,0.0
1812,120,2200,0.0
1813,120,2250,0.0
1814,120,2300,0.0
1815,120,2350,0.0
1816,120,2400,0.0
1817,120,2450,0.0
1818,120,2500,0.0
1819,120,2550,0.0
1820,120,2600,0.0
1821,120,2650,0.0
1822,120,2700,0.0
1823,120,2750,0.0
1824,120,2800,0.0
1825,120,2850,0.0
1826,120,2900,0.0
1827,120,2950,0.0
1828,120,3000,0.0
1829,120,3050,0.0
1830,120,3100,0.0
1831,120,3150,0.0
1832,120,3200,0.0
1833,120,3250,0.0
1834,120,3300,0.0
1835,120,3350,0.0
1836,120,3400,0.0
1837,120,3450,0.0
1838,120,3500,0.0
1839,120,3550,0.0
1840,120,3600,0.0
1841,120,3650,0.0
1842,120,3700,0.0
1843,120,3750,0.0
1844,120,3800,0.0
1845,120,3850,0.0
1846,120,3900,0.0
1847,120,3950,0.0
1848,125,150,-1.915458531132691e-05
1849,125,200,0.0
1850,125,250,-5.8322348630743345e-06
1851,125,300,0.0
1852,125,350,-4.544407886770004e-06
1853,125,400,1.2731258786354637e-05
1854,125,450,0.0019462259905758245
1855,125,500,0.0
1856,125,550,0.0
1857,125,600,-2.600061807062517e-07
1858,125,650,1.3077549774898985e-05
1859,125,700,8.572170596885036e-06
1860,125,750,-3.010778974498186e-06
1861,125,800,-2.1397007170356758e-05
1862,125,850,-1.2232414635145822e-05
1863,125,900,-2.725290983530645e-05
1864,125,950,-2.266585016925397e-05
1865,125,1000,0.0
1866,125,1050,0.0
1867,125,1100,0.0001220697342730385
1868,125,1150,0.0
1869,125,1200,0.0
1870,125,1250,-2.3432182355097977e-05
1871,125,1300,0.0
1872,125,1350,0.0
1873,125,1400,0.0
1874,125,1450,0.0
1875,125,1500,0.0
1876,125,1550,0.0
1877,125,1600,0.0
1878,125,1650,0.0
1879,125,1700,0.0
1880,125,1750,0.0
1881,125,1800,0.0
1882,125,1850,0.0
1883,125,1900,0.0
1884,125,1950,0.0
1885,125,2000,0.0
1886,125,2050,0.0
1887,125,2100,0.0
1888,125,2150,0.0
1889,125,2200,0.0
1890,125,2250,0.0
1891,125,2300,0.0
1892,125,2350,0.0
1893,125,2400,0.0
1894,125,2450,0.0
1895,125,2500,0.0
1896,125,2550,0.0
1897,125,2600,0.0
1898,125,2650,0.0
1899,125,2700,0.0
1900,125,2750,0.0
1901,125,2800,0.0
1902,125,2850,0.0
1903,125,2900,0.0
1904,125,2950,0.0
1905,125,3000,0.0
1906,125,3050,0.0
1907,125,3100,0.0
1908,125,3150,0.0
1909,125,3200,0.0
1910,125,3250,0.0
1911,125,3300,0.0
1912,125,3350,0.0
1913,125,3400,0.0
1914,125,3450,0.0
1915,125,3500,0.0
1916,125,3550,0.0
1917,125,3600,0.0
1918,125,3650,0.0
1919,125,3700,0.0
1920,125,3750,0.0
1921,125,3800,0.0
1922,125,3850,0.0
1923,125,3900,0.0
1924,125,3950,0.0
1925,130,150,-1.3945473718664362e-05
1926,130,200,0.0
1927,130,250,-3.1554903320986617e-06
1928,130,300,-1.259177608424041e-05
1929,130,350,-4.773014156219827e-06
1930,130,400,1.1069819687432457e-05
1931,130,450,0.0
1932,130,500,0.0
1933,130,550,0.0
1934,130,600,-2.5172700755168705e-06
1935,130,650,1.4775256439461115e-05
1936,130,700,1.4938954465109652e-05
1937,130,750,-7.807638305978384e-06
1938,130,800,-1.9741782580410193e-05
1939,130,850,-1.6470178210556307e-05
1940,130,900,-2.383111773442706e-05
1941,130,950,-2.1860568558440126e-05
1942,130,1000,-5.876492428067928e-05
1943,130,1050,-1.4532679997649022e-05
1944,130,1100,0.0
1945,130,1150,0.0
1946,130,1200,0.0
1947,130,1250,0.0
1948,130,1300,0.0
1949,130,1350,0.0
1950,130,1400,0.0
1951,130,1450,0.0
1952,130,1500,0.0
1953,130,1550,0.0
1954,130,1600,0.0
1955,130,1650,0.0
1956,130,1700,0.0
1957,130,1750,0.0
1958,130,1800,0.0
1959,130,1850,0.0
1960,130,1900,0.0
1961,130,1950,0.0
1962,130,2000,0.0
1963,130,2050,0.0
1964,130,2100,0.0
1965,130,2150,0.0
1966,130,2200,0.0
1967,130,2250,0.0
1968,130,2300,0.0
1969,130,2350,0.0
1970,130,2400,0.0
1971,130,2450,0.0
1972,130,2500,0.0
1973,130,2550,0.0
1974,130,2600,0.0
1975,130,2650,0.0
1976,130,2700,0.0
1977,130,2750,0.0
1978,130,2800,0.0
1979,130,2850,0.0
1980,130,2900,0.0
1981,130,2950,0.0
1982,130,3000,0.0
1983,130,3050,0.0
1984,130,3100,0.0
1985,130,3150,0.0
1986,130,3200,0.0
1987,130,3250,0.0
1988,130,3300,0.0
1989,130,3350,0.0
1990,130,3400,0.0
1991,130,3450,0.0
1992,130,3500,0.0
1993,130,3550,0.0
1994,130,3600,0.0
