,K,NDTR,hit_rate
414,30,1600,0.5042857142857143
415,30,1650,0.5171428571428571
416,30,1700,0.52
417,30,1750,0.5128571428571429
418,30,1800,0.5128571428571429
419,30,1850,0.5242857142857142
420,30,1900,0.5228571428571429
421,30,1950,0.51
422,30,2000,0.5157142857142857
423,30,2050,0.5057142857142857
424,30,2100,0.5057142857142857
425,30,2150,0.4957142857142857
426,30,2200,0.4942857142857143
427,30,2250,0.4957142857142857
428,30,2300,0.4857142857142857
429,30,2350,0.48142857142857143
430,30,2400,0.4828571428571429
431,30,2450,0.48428571428571426
432,30,2500,0.48714285714285716
433,30,2550,0.49
434,30,2600,0.49142857142857144
435,30,2650,0.48428571428571426
436,30,2700,0.4942857142857143
437,30,2750,0.5
438,30,2800,0.5014285714285714
439,30,2850,0.5157142857142857
440,30,2900,0.5142857142857142
441,30,2950,0.5071428571428571
442,30,3000,0.5114285714285715
443,30,3050,0.5142857142857142
444,30,3100,0.51
445,30,3150,0.5128571428571429
446,30,3200,0.5028571428571429
447,30,3250,0.5057142857142857
448,30,3300,0.5028571428571429
449,30,3350,0.5071428571428571
450,30,3400,0.5042857142857143
451,30,3450,0.5057142857142857
452,30,3500,0.5014285714285714
453,30,3550,0.4957142857142857
454,30,3600,0.48714285714285716
455,30,3650,0.49142857142857144
456,30,3700,0.48857142857142855
457,30,3750,0.4828571428571429
458,30,3800,0.4785714285714286
459,30,3850,0.47285714285714286
460,30,3900,0.47
461,30,3950,0.4614285714285714
462,35,150,0.5014285714285714
463,35,200,0.48857142857142855
464,35,250,0.4928571428571429
465,35,300,0.5
466,35,350,0.48857142857142855
467,35,400,0.49
468,35,450,0.4928571428571429
469,35,500,0.49142857142857144
470,35,550,0.4857142857142857
471,35,600,0.4942857142857143
472,35,650,0.4928571428571429
473,35,700,0.4928571428571429
474,35,750,0.4957142857142857
475,35,800,0.4928571428571429
476,35,850,0.4857142857142857
477,35,900,0.49142857142857144
478,35,950,0.49857142857142855
479,35,1000,0.4928571428571429
480,35,1050,0.5057142857142857
481,35,1100,0.5071428571428571
482,35,1150,0.5
483,35,1200,0.5014285714285714
484,35,1250,0.49857142857142855
485,35,1300,0.49857142857142855
486,35,1350,0.5028571428571429
487,35,1400,0.5057142857142857
488,35,1450,0.51
489,35,1500,0.4857142857142857
490,35,1550,0.5014285714285714
491,35,1600,0.5085714285714286
492,35,1650,0.5157142857142857
493,35,1700,0.5185714285714286
494,35,1750,0.5142857142857142
495,35,1800,0.5142857142857142
496,35,1850,0.5242857142857142
497,35,1900,0.5214285714285715
498,35,1950,0.5142857142857142
499,35,2000,0.5142857142857142
500,35,2050,0.51
501,35,2100,0.5014285714285714
502,35,2150,0.4928571428571429
503,35,2200,0.4942857142857143
504,35,2250,0.4942857142857143
505,35,2300,0.48857142857142855
506,35,2350,0.48142857142857143
507,35,2400,0.48142857142857143
508,35,2450,0.4828571428571429
509,35,2500,0.48714285714285716
510,35,2550,0.48857142857142855
511,35,2600,0.4942857142857143
512,35,2650,0.49857142857142855
513,35,2700,0.5028571428571429
514,35,2750,0.5014285714285714
515,35,2800,0.5057142857142857
516,35,2850,0.5157142857142857
517,35,2900,0.5128571428571429
518,35,2950,0.5114285714285715
519,35,3000,0.5057142857142857
520,35,3050,0.5142857142857142
521,35,3100,0.51
522,35,3150,0.5142857142857142
523,35,3200,0.5057142857142857
524,35,3250,0.5057142857142857
525,35,3300,0.5
526,35,3350,0.5085714285714286
527,35,3400,0.5042857142857143
528,35,3450,0.5057142857142857
529,35,3500,0.49857142857142855
530,35,3550,0.4957142857142857
531,35,3600,0.48857142857142855
532,35,3650,0.49
533,35,3700,0.49
534,35,3750,0.48142857142857143
535,35,3800,0.4785714285714286
536,35,3850,0.4714285714285714
537,35,3900,0.46714285714285714
538,35,3950,0.4642857142857143
539,40,150,0.49857142857142855
540,40,200,0.48857142857142855
541,40,250,0.4942857142857143
542,40,300,0.5028571428571429
543,40,350,0.4928571428571429
544,40,400,0.49
545,40,450,0.4928571428571429
546,40,500,0.4928571428571429
547,40,550,0.48714285714285716
548,40,600,0.4957142857142857
549,40,650,0.4942857142857143
550,40,700,0.4942857142857143
551,40,750,0.4942857142857143
552,40,800,0.49142857142857144
553,40,850,0.4828571428571429
554,40,900,0.4928571428571429
555,40,950,0.5014285714285714
556,40,1000,0.49142857142857144
557,40,1050,0.5071428571428571
558,40,1100,0.5071428571428571
559,40,1150,0.5014285714285714
560,40,1200,0.5028571428571429
561,40,1250,0.4957142857142857
562,40,1300,0.5014285714285714
563,40,1350,0.5028571428571429
564,40,1400,0.5057142857142857
565,40,1450,0.5128571428571429
566,40,1500,0.5128571428571429
567,40,1550,0.5014285714285714
568,40,1600,0.5085714285714286
569,40,1650,0.5171428571428571
570,40,1700,0.5185714285714286
571,40,1750,0.5142857142857142
572,40,1800,0.5171428571428571
573,40,1850,0.5242857142857142
574,40,1900,0.5171428571428571
575,40,1950,0.5142857142857142
576,40,2000,0.5085714285714286
577,40,2050,0.5114285714285715
578,40,2100,0.5014285714285714
579,40,2150,0.49
580,40,2200,0.4928571428571429
581,40,2250,0.4942857142857143
582,40,2300,0.4857142857142857
583,40,2350,0.48142857142857143
584,40,2400,0.48142857142857143
585,40,2450,0.48428571428571426
586,40,2500,0.48857142857142855
587,40,2550,0.48857142857142855
588,40,2600,0.49857142857142855
589,40,2650,0.5014285714285714
590,40,2700,0.5057142857142857
591,40,2750,0.5014285714285714
592,40,2800,0.5071428571428571
593,40,2850,0.5157142857142857
594,40,2900,0.5114285714285715
595,40,2950,0.51
596,40,3000,0.5114285714285715
597,40,3050,0.5114285714285715
598,40,3100,0.5128571428571429
599,40,3150,0.5128571428571429
600,40,3200,0.5028571428571429
601,40,3250,0.5042857142857143
602,40,3300,0.49857142857142855
603,40,3350,0.5085714285714286
604,40,3400,0.5028571428571429
605,40,3450,0.5057142857142857
606,40,3500,0.5014285714285714
607,40,3550,0.4928571428571429
608,40,3600,0.4942857142857143
609,40,3650,0.48857142857142855
610,40,3700,0.4857142857142857
611,40,3750,0.48428571428571426
612,40,3800,0.47714285714285715
613,40,3850,0.47285714285714286
614,40,3900,0.4642857142857143
615,40,3950,0.4657142857142857
616,45,150,0.4957142857142857
617,45,200,0.49142857142857144
618,45,250,0.49714285714285716
619,45,300,0.5028571428571429
620,45,350,0.49
621,45,400,0.48714285714285716
622,45,450,0.4928571428571429
623,45,500,0.4957142857142857
624,45,550,0.48857142857142855
625,45,600,0.4942857142857143
626,45,650,0.4942857142857143
627,45,700,0.49714285714285716
628,45,750,0.49142857142857144
629,45,800,0.49142857142857144
630,45,850,0.4828571428571429
631,45,900,0.49
632,45,950,0.5
633,45,1000,0.4928571428571429
634,45,1050,0.5057142857142857
635,45,1100,0.5028571428571429
636,45,1150,0.5014285714285714
637,45,1200,0.5042857142857143
638,45,1250,0.49714285714285716
639,45,1300,0.5028571428571429
640,45,1350,0.5028571428571429
641,45,1400,0.5085714285714286
642,45,1450,0.51
643,45,1500,0.5085714285714286
644,45,1550,0.5028571428571429
645,45,1600,0.51
646,45,1650,0.5171428571428571
647,45,1700,0.5171428571428571
648,45,1750,0.5128571428571429
649,45,1800,0.5185714285714286
650,45,1850,0.5214285714285715
651,45,1900,0.5171428571428571
652,45,1950,0.5128571428571429
653,45,2000,0.5071428571428571
654,45,2050,0.5128571428571429
655,45,2100,0.5
656,45,2150,0.49142857142857144
657,45,2200,0.4942857142857143
658,45,2250,0.4928571428571429
659,45,2300,0.4828571428571429
660,45,2350,0.48142857142857143
661,45,2400,0.4828571428571429
662,45,2450,0.4828571428571429
663,45,2500,0.48857142857142855
664,45,2550,0.49
665,45,2600,0.4957142857142857
666,45,2650,0.5028571428571429
667,45,2700,0.5042857142857143
668,45,2750,0.5014285714285714
669,45,2800,0.5057142857142857
670,45,2850,0.5171428571428571
671,45,2900,0.5142857142857142
672,45,2950,0.51
673,45,3000,0.5128571428571429
674,45,3050,0.51
675,45,3100,0.5128571428571429
676,45,3150,0.5128571428571429
677,45,3200,0.5042857142857143
678,45,3250,0.5042857142857143
679,45,3300,0.5014285714285714
680,45,3350,0.5085714285714286
681,45,3400,0.5028571428571429
682,45,3450,0.5042857142857143
683,45,3500,0.5014285714285714
684,45,3550,0.49
685,45,3600,0.4942857142857143
686,45,3650,0.48714285714285716
687,45,3700,0.4857142857142857
688,45,3750,0.4857142857142857
689,45,3800,0.4785714285714286
690,45,3850,0.47285714285714286
691,45,3900,0.4642857142857143
692,45,3950,0.46285714285714286
693,50,150,0.4942857142857143
694,50,200,0.49142857142857144
695,50,250,0.49857142857142855
696,50,300,0.5
697,50,350,0.49142857142857144
698,50,400,0.48857142857142855
699,50,450,0.4928571428571429
700,50,500,0.4942857142857143
701,50,550,0.49
702,50,600,0.4957142857142857
703,50,650,0.49
704,50,700,0.4957142857142857
705,50,750,0.4942857142857143
706,50,800,0.49142857142857144
707,50,850,0.4857142857142857
708,50,900,0.49
709,50,950,0.4857142857142857
710,50,1000,0.4928571428571429
711,50,1050,0.5085714285714286
712,50,1100,0.5028571428571429
713,50,1150,0.4957142857142857
714,50,1200,0.4942857142857143
715,50,1250,0.5028571428571429
716,50,1300,0.4942857142857143
717,50,1350,0.5
718,50,1400,0.5028571428571429
719,50,1450,0.5114285714285715
720,50,1500,0.5071428571428571
721,50,1550,0.5014285714285714
722,50,1600,0.5128571428571429
723,50,1650,0.5185714285714286
724,50,1700,0.5171428571428571
725,50,1750,0.5157142857142857
726,50,1800,0.52
727,50,1850,0.52
728,50,1900,0.5142857142857142
729,50,1950,0.5142857142857142
730,50,2000,0.5057142857142857
731,50,2050,0.51
732,50,2100,0.5014285714285714
733,50,2150,0.49142857142857144
734,50,2200,0.4942857142857143
735,50,2250,0.4957142857142857
736,50,2300,0.48142857142857143
737,50,2350,0.48142857142857143
738,50,2400,0.4828571428571429
739,50,2450,0.48142857142857143
740,50,2500,0.48857142857142855
741,50,2550,0.49142857142857144
742,50,2600,0.49714285714285716
743,50,2650,0.5028571428571429
744,50,2700,0.5057142857142857
745,50,2750,0.5057142857142857
746,50,2800,0.51
747,50,2850,0.5185714285714286
748,50,2900,0.5157142857142857
749,50,2950,0.51
750,50,3000,0.5142857142857142
751,50,3050,0.5114285714285715
752,50,3100,0.51
753,50,3150,0.5114285714285715
754,50,3200,0.5028571428571429
755,50,3250,0.5014285714285714
756,50,3300,0.5
757,50,3350,0.5057142857142857
758,50,3400,0.5028571428571429
759,50,3450,0.5
760,50,3500,0.49714285714285716
761,50,3550,0.48714285714285716
762,50,3600,0.4942857142857143
763,50,3650,0.48714285714285716
764,50,3700,0.48428571428571426
765,50,3750,0.48428571428571426
766,50,3800,0.48142857142857143
767,50,3850,0.4714285714285714
768,50,3900,0.4657142857142857
769,50,3950,0.46285714285714286
770,55,150,0.49
771,55,200,0.49
772,55,250,0.49857142857142855
773,55,300,0.49714285714285716
774,55,350,0.49142857142857144
775,55,400,0.4928571428571429
776,55,450,0.49
777,55,500,0.4942857142857143
778,55,550,0.49
779,55,600,0.49714285714285716
780,55,650,0.48857142857142855
781,55,700,0.4957142857142857
782,55,750,0.4957142857142857
783,55,800,0.48857142857142855
784,55,850,0.4857142857142857
785,55,900,0.49142857142857144
786,55,950,0.5
787,55,1000,0.4942857142857143
788,55,1050,0.5057142857142857
789,55,1100,0.4957142857142857
790,55,1150,0.5042857142857143
791,55,1200,0.5057142857142857
792,55,1250,0.4928571428571429
793,55,1300,0.5071428571428571
794,55,1350,0.5014285714285714
795,55,1400,0.4957142857142857
796,55,1450,0.5128571428571429
797,55,1500,0.5057142857142857
798,55,1550,0.5
799,55,1600,0.5142857142857142
800,55,1650,0.52
801,55,1700,0.5185714285714286
802,55,1750,0.5171428571428571
803,55,1800,0.5214285714285715
804,55,1850,0.5228571428571429
805,55,1900,0.5142857142857142
806,55,1950,0.5142857142857142
807,55,2000,0.5057142857142857
808,55,2050,0.51
809,55,2100,0.5028571428571429
810,55,2150,0.4928571428571429
811,55,2200,0.4928571428571429
812,55,2250,0.4928571428571429
813,55,2300,0.48142857142857143
814,55,2350,0.48142857142857143
815,55,2400,0.4828571428571429
816,55,2450,0.48142857142857143
817,55,2500,0.48714285714285716
818,55,2550,0.49142857142857144
819,55,2600,0.49857142857142855
820,55,2650,0.5028571428571429
821,55,2700,0.5042857142857143
822,55,2750,0.5042857142857143
823,55,2800,0.51
824,55,2850,0.5142857142857142
825,55,2900,0.5157142857142857
826,55,2950,0.5085714285714286
827,55,3000,0.5142857142857142
828,55,3050,0.5114285714285715
829,55,3100,0.5085714285714286
830,55,3150,0.5114285714285715
831,55,3200,0.5014285714285714
832,55,3250,0.5014285714285714
833,55,3300,0.5
834,55,3350,0.5042857142857143
835,55,3400,0.5042857142857143
836,55,3450,0.5028571428571429
837,55,3500,0.4942857142857143
838,55,3550,0.49
839,55,3600,0.4942857142857143
840,55,3650,0.49
841,55,3700,0.48142857142857143
842,55,3750,0.4828571428571429
843,55,3800,0.4785714285714286
844,55,3850,0.47
845,55,3900,0.4642857142857143
846,55,3950,0.46285714285714286
847,60,150,0.49142857142857144
848,60,200,0.4928571428571429
849,60,250,0.5014285714285714
850,60,300,0.4957142857142857
851,60,350,0.49142857142857144
852,60,400,0.4928571428571429
853,60,450,0.48857142857142855
854,60,500,0.4928571428571429
855,60,550,0.49
856,60,600,0.49714285714285716
857,60,650,0.49142857142857144
858,60,700,0.4942857142857143
859,60,750,0.4957142857142857
860,60,800,0.48857142857142855
861,60,850,0.48428571428571426
862,60,900,0.49142857142857144
863,60,950,0.49714285714285716
864,60,1000,0.5042857142857143
865,60,1050,0.43857142857142856
866,60,1100,0.5028571428571429
867,60,1150,0.49857142857142855
868,60,1200,0.5028571428571429
869,60,1250,0.4928571428571429
870,60,1300,0.5042857142857143
871,60,1350,0.5028571428571429
872,60,1400,0.4957142857142857
873,60,1450,0.5128571428571429
874,60,1500,0.5042857142857143
875,60,1550,0.5014285714285714
876,60,1600,0.5142857142857142
877,60,1650,0.5171428571428571
878,60,1700,0.5157142857142857
879,60,1750,0.5157142857142857
880,60,1800,0.5185714285714286
881,60,1850,0.5257142857142857
882,60,1900,0.5157142857142857
883,60,1950,0.5171428571428571
884,60,2000,0.5114285714285715
885,60,2050,0.51
886,60,2100,0.5042857142857143
887,60,2150,0.4957142857142857
888,60,2200,0.49142857142857144
889,60,2250,0.49
890,60,2300,0.48428571428571426
891,60,2350,0.48428571428571426
892,60,2400,0.48428571428571426
893,60,2450,0.48428571428571426
894,60,2500,0.49142857142857144
895,60,2550,0.49142857142857144
896,60,2600,0.49857142857142855
897,60,2650,0.5042857142857143
898,60,2700,0.5
899,60,2750,0.5
900,60,2800,0.51
901,60,2850,0.5114285714285715
902,60,2900,0.5157142857142857
903,60,2950,0.5085714285714286
904,60,3000,0.51
905,60,3050,0.5114285714285715
906,60,3100,0.5114285714285715
907,60,3150,0.5085714285714286
908,60,3200,0.5014285714285714
909,60,3250,0.5
910,60,3300,0.5014285714285714
911,60,3350,0.5042857142857143
912,60,3400,0.5057142857142857
913,60,3450,0.5071428571428571
914,60,3500,0.4942857142857143
915,60,3550,0.49
916,60,3600,0.4942857142857143
917,60,3650,0.49
918,60,3700,0.48714285714285716
919,60,3750,0.48
920,60,3800,0.4742857142857143
921,60,3850,0.47
922,60,3900,0.4642857142857143
923,60,3950,0.46285714285714286
924,65,150,0.49142857142857144
