,K,NDTR,ret
87,20,150,-1.1739236975955844e-05
88,20,300,9.067990317065469e-06
89,20,450,-4.773014156219827e-06
90,20,600,0.0
91,20,750,0.0
92,20,900,0.0
93,20,1050,-2.1860568558440126e-05
94,20,1200,0.0
95,20,1350,0.0
96,20,1500,0.0
97,20,1650,0.0
98,20,1800,0.0
99,20,1950,0.0
100,20,2100,0.0
101,20,2250,0.0
102,20,2400,0.0
103,20,2550,0.0
104,20,2700,0.0
105,20,2850,0.0
106,20,3000,0.0
107,20,3150,0.0
108,20,3300,0.0
109,20,3450,0.0
110,20,3600,0.0
111,20,3750,0.0
112,20,3900,0.0
113,20,4050,0.0
114,20,4200,0.0
115,20,4350,0.0
116,25,150,-1.4634865656911456e-05
117,25,300,3.7339476183874745e-06
118,25,450,9.846685277038437e-06
119,25,600,0.0
120,25,750,1.3040888851465353e-05
121,25,900,-0.000805946588889244
122,25,1050,-2.0210097605775866e-05
123,25,1200,0.0
124,25,1350,0.0
125,25,1500,0.0
126,25,1650,0.0
127,25,1800,0.0
128,25,1950,0.0
129,25,2100,0.0
130,25,2250,0.0
131,25,2400,0.0
132,25,2550,0.0
133,25,2700,0.0
134,25,2850,0.0
135,25,3000,0.0
136,25,3150,0.0
137,25,3300,0.0
138,25,3450,0.0
139,25,3600,0.0
140,25,3750,0.0
141,25,3900,0.0
142,25,4050,0.0
143,25,4200,0.0
144,25,4350,0.0
145,30,150,0.0
146,30,300,1.1102750628991501e-05
147,30,450,2.5261199565914325e-06
148,30,600,0.0
149,30,750,1.1884259104068569e-05
150,30,900,-1.6875336627260626e-05
151,30,1050,-2.0327591104342672e-05
152,30,1200,0.0
153,30,1350,0.0
154,30,1500,-1.3697228552957868e-05
155,30,1650,0.0
156,30,1800,0.0
157,30,1950,0.0
158,30,2100,0.0
159,30,2250,0.0
160,30,2400,0.0
161,30,2550,0.0
162,30,2700,0.0
163,30,2850,0.0
164,30,3000,0.0
165,30,3150,0.0
166,30,3300,0.0
167,30,3450,0.0
168,30,3600,0.0
169,30,3750,0.0
170,30,3900,0.0
171,30,4050,0.0
172,30,4200,0.0
173,30,4350,0.0
174,35,150,0.0
175,35,300,0.0
176,35,450,0.0
177,35,600,0.0
178,35,750,0.0
179,35,900,-2.079635295242119e-05
180,35,1050,0.0
181,35,1200,0.0
182,35,1350,0.0
183,35,1500,0.0
184,35,1650,0.0
185,35,1800,0.0
186,35,1950,0.0
187,35,2100,0.0
188,35,2250,0.0
189,35,2400,0.0
190,35,2550,0.0
191,35,2700,0.0
192,35,2850,0.0
193,35,3000,0.0
194,35,3150,0.0
195,35,3300,0.0
196,35,3450,0.0
197,35,3600,0.0
198,35,3750,0.0
199,35,3900,0.0
200,35,4050,0.0
201,35,4200,0.0
202,35,4350,0.0
203,40,150,0.0
204,40,300,0.0
205,40,450,0.0
206,40,600,0.0
207,40,750,0.0
208,40,900,-1.971865744089439e-05
209,40,1050,0.0
210,40,1200,0.0
211,40,1350,0.0
212,40,1500,0.0
213,40,1650,0.0
214,40,1800,0.0
215,40,1950,0.0
216,40,2100,0.0
217,40,2250,0.0
218,40,2400,0.0
219,40,2550,0.0
220,40,2700,0.0
221,40,2850,0.0
222,40,3000,0.0
223,40,3150,0.0
224,40,3300,0.0
225,40,3450,0.0
226,40,3600,0.0
227,40,3750,0.0
228,40,3900,0.0
229,40,4050,0.0
230,40,4200,0.0
231,40,4350,0.0
232,45,150,0.0
233,45,300,0.0
234,45,450,0.0
235,45,600,0.0
236,45,750,0.0
237,45,900,-1.8024584904318873e-05
238,45,1050,0.0
239,45,1200,-3.97419476053903e-05
240,45,1350,-7.831236543861738e-06
241,45,1500,0.0
242,45,1650,0.0
243,45,1800,0.0
244,45,1950,0.0
245,45,2100,0.0
246,45,2250,0.0
247,45,2400,0.0
248,45,2550,0.0
249,45,2700,0.0
250,45,2850,0.0
251,45,3000,0.0
252,45,3150,0.0
253,45,3300,0.0
254,45,3450,0.0
255,45,3600,0.0
256,45,3750,0.0
257,45,3900,0.0
258,45,4050,0.0
259,45,4200,0.0
260,45,4350,0.0
261,50,150,0.0
262,50,300,0.0
263,50,450,0.0
264,50,600,0.0
265,50,750,0.0
266,50,900,-1.7942188898282306e-05
267,50,1050,-2.5177754008140514e-05
268,50,1200,0.0
269,50,1350,0.0
270,50,1500,0.0
271,50,1650,0.0
272,50,1800,0.0
273,50,1950,0.0
274,50,2100,0.0
275,50,2250,0.0
276,50,2400,0.0
277,50,2550,0.0
278,50,2700,0.0
279,50,2850,0.0
280,50,3000,0.0
281,50,3150,0.0
282,50,3300,0.0
283,50,3450,0.0
284,50,3600,0.0
285,50,3750,0.0
286,50,3900,0.0
287,50,4050,0.0
288,50,4200,0.0
289,50,4350,0.0
290,55,150,0.0
291,55,300,0.0
292,55,450,0.0
293,55,600,0.0
294,55,750,0.0
295,55,900,-1.6582757891225555e-05
296,55,1050,0.0
297,55,1200,-3.541145789766644e-05
298,55,1350,-1.515096362874414e-05
299,55,1500,0.0
300,55,1650,0.0
301,55,1800,0.0
302,55,1950,0.0
303,55,2100,0.0
304,55,2250,0.0
305,55,2400,0.0
306,55,2550,0.0
307,55,2700,0.0
308,55,2850,0.0
309,55,3000,0.0
310,55,3150,0.0
311,55,3300,0.0
312,55,3450,0.0
313,55,3600,0.0
314,55,3750,0.0
315,55,3900,0.0
316,55,4050,0.0
317,55,4200,0.0
318,55,4350,0.0
319,60,150,-1.490144959503502e-05
320,60,300,0.0
321,60,450,0.0
322,60,600,0.0
323,60,750,0.0
324,60,900,-1.9095353378259593e-05
325,60,1050,-2.448229310410155e-05
326,60,1200,-3.968706941714278e-05
327,60,1350,-1.1788609945464748e-05
328,60,1500,0.0
329,60,1650,0.0004389546597086237
330,60,1800,0.0
331,60,1950,0.0
332,60,2100,0.0
333,60,2250,0.0
334,60,2400,0.0
335,60,2550,0.0
336,60,2700,0.0
337,60,2850,0.0
338,60,3000,0.0
339,60,3150,0.0
340,60,3300,0.0
341,60,3450,0.0
342,60,3600,0.0
343,60,3750,0.0
344,60,3900,0.0
345,60,4050,0.0
346,60,4200,0.0
347,60,4350,0.0
348,65,150,-1.3529130869019523e-05
349,65,300,0.0
350,65,450,0.0
351,65,600,0.0
352,65,750,0.0
353,65,900,-1.186652116073274e-05
354,65,1050,0.0
355,65,1200,-3.887286938130448e-05
356,65,1350,-9.863112139868296e-06
357,65,1500,0.0
358,65,1650,0.0
359,65,1800,0.0
360,65,1950,0.0
361,65,2100,0.0
362,65,2250,0.0
363,65,2400,0.0
364,65,2550,0.0
365,65,2700,0.0
366,65,2850,0.0
367,65,3000,0.0
368,65,3150,0.0
369,65,3300,0.0
370,65,3450,0.0
371,65,3600,0.0
372,65,3750,0.0
373,65,3900,0.0
374,65,4050,0.0
375,65,4200,0.0
376,65,4350,0.0
377,70,150,-1.5770965626452462e-05
378,70,300,0.0
379,70,450,0.0
380,70,600,0.0
381,70,750,0.0
382,70,900,0.0
383,70,1050,0.0
384,70,1200,0.0
385,70,1350,0.0
386,70,1500,0.0
387,70,1650,0.0
388,70,1800,0.0
389,70,1950,0.0
390,70,2100,0.0
391,70,2250,0.0
392,70,2400,0.0
393,70,2550,0.0
394,70,2700,0.0
395,70,2850,0.0
396,70,3000,0.0
397,70,3150,0.0
398,70,3300,0.0
399,70,3450,0.0
400,70,3600,0.0
401,70,3750,0.0
402,70,3900,0.0
403,70,4050,0.0
404,70,4200,0.0
405,70,4350,0.0
406,75,150,-1.690695404615614e-05
407,75,300,-1.0268785436539773e-05
408,75,450,0.0
409,75,600,0.0
410,75,750,0.0
411,75,900,0.0
412,75,1050,0.0
413,75,1200,0.0
414,75,1350,0.0
415,75,1500,0.0
416,75,1650,0.0
417,75,1800,0.0
418,75,1950,0.0
419,75,2100,0.0
420,75,2250,0.0
421,75,2400,0.0
422,75,2550,0.0
423,75,2700,0.0
424,75,2850,0.0
425,75,3000,0.0
426,75,3150,0.0
427,75,3300,0.0
428,75,3450,0.0
429,75,3600,0.0
430,75,3750,0.0
431,75,3900,0.0
432,75,4050,0.0
433,75,4200,0.0
434,75,4350,0.0
435,80,150,-1.1048793118793134e-05
436,80,300,-7.900248776041738e-06
437,80,450,0.0
438,80,600,0.0
439,80,750,0.0
440,80,900,0.0
441,80,1050,0.0
442,80,1200,0.0
443,80,1350,0.0
444,80,1500,0.0
445,80,1650,0.0
446,80,1800,0.0
447,80,1950,0.0
448,80,2100,0.0
449,80,2250,0.0
450,80,2400,0.0
451,80,2550,0.0
452,80,2700,0.0
453,80,2850,0.0
454,80,3000,0.0
455,80,3150,0.0
456,80,3300,0.0
457,80,3450,0.0
458,80,3600,0.0
459,80,3750,0.0
460,80,3900,0.0
461,80,4050,0.0
462,80,4200,0.0
463,80,4350,0.0
464,85,150,-9.353745683357369e-06
465,85,300,-9.216588249146852e-06
466,85,450,0.0
467,85,600,0.0
468,85,750,0.0
469,85,900,0.0
470,85,1050,0.0
471,85,1200,0.0
472,85,1350,0.0
473,85,1500,0.0
474,85,1650,0.0
475,85,1800,0.0
476,85,1950,0.0
477,85,2100,0.0
478,85,2250,0.0
479,85,2400,0.0
480,85,2550,0.0
481,85,2700,0.0
482,85,2850,0.0
483,85,3000,0.0
484,85,3150,0.0
485,85,3300,0.0
486,85,3450,0.0
487,85,3600,0.0
488,85,3750,0.0
489,85,3900,0.0
490,85,4050,0.0
491,85,4200,0.0
492,85,4350,0.0
493,90,150,-1.1462767443847117e-05
494,90,300,-8.042879371273766e-06
495,90,450,0.0
496,90,600,0.0
497,90,750,0.0
498,90,900,0.0
499,90,1050,0.0
500,90,1200,0.0
501,90,1350,0.0
502,90,1500,0.0
503,90,1650,0.0
504,90,1800,0.0
505,90,1950,0.0
506,90,2100,0.0
507,90,2250,0.0
508,90,2400,0.0
509,90,2550,0.0
510,90,2700,0.0
511,90,2850,0.0
512,90,3000,0.0
513,90,3150,0.0
514,90,3300,0.0
515,90,3450,0.0
516,90,3600,0.0
517,90,3750,0.0
518,90,3900,0.0
519,90,4050,0.0
520,90,4200,0.0
521,90,4350,0.0
522,95,150,-1.461483144200774e-05
523,95,300,-4.213483176740001e-06
524,95,450,0.0
525,95,600,0.0
526,95,750,0.0
527,95,900,0.0
528,95,1050,0.0
529,95,1200,0.0
530,95,1350,0.0
531,95,1500,0.0
532,95,1650,0.0
533,95,1800,0.0
534,95,1950,0.0
535,95,2100,0.0
536,95,2250,0.0
537,95,2400,0.0
538,95,2550,0.0
539,95,2700,0.0
540,95,2850,0.0
541,95,3000,0.0
542,95,3150,0.0
543,95,3300,0.0
544,95,3450,0.0
545,95,3600,0.0
546,95,3750,0.0
547,95,3900,0.0
548,95,4050,0.0
549,95,4200,0.0
550,95,4350,0.0
551,100,150,-1.421607240184189e-05
552,100,300,-5.098018665966511e-06
553,100,450,0.0
554,100,600,0.0
555,100,750,0.0
556,100,900,0.0
557,100,1050,0.0
558,100,1200,0.0
559,100,1350,0.0
560,100,1500,0.0
561,100,1650,0.0
562,100,1800,-9.940175321887426e-06
563,100,1950,0.0
564,100,2100,0.0
565,100,2250,0.0
566,100,2400,0.0
567,100,2550,0.0
568,100,2700,0.0
569,100,2850,0.0
570,100,3000,0.0
571,100,3150,0.0
572,100,3300,0.0
573,100,3450,0.0
574,100,3600,0.0
575,100,3750,0.0
576,100,3900,0.0
577,100,4050,0.0
578,100,4200,0.0
579,100,4350,0.0
580,105,150,-2.0666056700371305e-05
581,105,300,-9.093803871864867e-06
582,105,450,0.0
583,105,600,0.0
584,105,750,0.0
585,105,900,0.0
586,105,1050,0.0
587,105,1200,0.0
588,105,1350,0.0
589,105,1500,0.0
590,105,1650,0.0
591,105,1800,-9.575286569676343e-06
592,105,1950,0.0
593,105,2100,0.0
594,105,2250,0.0
595,105,2400,0.0
596,105,2550,0.0
597,105,2700,0.0
598,105,2850,0.0
599,105,3000,0.0
600,105,3150,0.0
601,105,3300,0.0
602,105,3450,0.0
603,105,3600,0.0
604,105,3750,0.0
605,105,3900,0.0
606,105,4050,0.0
607,105,4200,0.0
608,105,4350,0.0
609,110,150,-1.5708688903244383e-05
610,110,300,-8.630359895026726e-06
611,110,450,0.0
612,110,600,0.0
613,110,750,0.0
614,110,900,0.0
615,110,1050,0.0
616,110,1200,0.0
617,110,1350,0.0
618,110,1500,0.0
619,110,1650,0.0
620,110,1800,-1.2984399961621126e-05
621,110,1950,0.0
622,110,2100,0.0
623,110,2250,0.0
624,110,2400,0.0
625,110,2550,0.0
626,110,2700,0.0
627,110,2850,0.0
628,110,3000,0.0
629,110,3150,0.0
630,110,3300,0.0
631,110,3450,0.0
632,110,3600,0.0
633,110,3750,0.0
634,110,3900,0.0
635,110,4050,0.0
636,110,4200,0.0
637,110,4350,0.0
638,115,150,-1.915458531132691e-05
639,115,300,-6.893649873466125e-06
640,115,450,0.0
641,115,600,0.0
642,115,750,0.0
643,115,900,0.0
644,115,1050,0.0
645,115,1200,0.0
646,115,1350,0.0
647,115,1500,0.0
648,115,1650,0.0
649,115,1800,-7.819489254912955e-06
650,115,1950,0.0
651,115,2100,0.0
652,115,2250,0.0
653,115,2400,0.0
654,115,2550,0.0
655,115,2700,0.0
656,115,2850,0.0
657,115,3000,0.0
658,115,3150,0.0
659,115,3300,0.0
660,115,3450,0.0
661,115,3600,0.0
662,115,3750,0.0
663,115,3900,0.0
664,115,4050,0.0
665,115,4200,0.0
666,115,4350,0.0
667,120,150,-1.3945473718664362e-05
668,120,300,-1.259177608424041e-05
669,120,450,0.0
670,120,600,0.0
671,120,750,0.0
672,120,900,0.0
673,120,1050,0.0
674,120,1200,0.0
675,120,1350,0.0
676,120,1500,0.0
677,120,1650,0.0
678,120,1800,0.0
679,120,1950,0.0
680,120,2100,0.0
681,120,2250,0.0
682,120,2400,0.0
683,120,2550,0.0
684,120,2700,0.0
685,120,2850,0.0
686,120,3000,0.0
687,120,3150,0.0
688,120,3300,0.0
689,120,3450,0.0
690,120,3600,0.0
691,120,3750,0.0
692,120,3900,0.0
693,120,4050,0.0
694,120,4200,0.0
695,120,4350,0.0
696,125,150,0.0
697,125,300,-3.950067962181047e-06
698,125,450,0.0
699,125,600,0.0
700,125,750,0.0
701,125,900,0.0
702,125,1050,0.0
703,125,1200,0.0
704,125,1350,0.0
705,125,1500,0.0
706,125,1650,0.0
707,125,1800,0.0
708,125,1950,0.0
709,125,2100,0.0
710,125,2250,0.0
711,125,2400,0.0
712,125,2550,0.0
713,125,2700,0.0
714,125,2850,0.0
715,125,3000,0.0
716,125,3150,0.0
717,125,3300,0.0
718,125,3450,0.0
719,125,3600,0.0
720,125,3750,0.0
721,125,3900,0.0
722,125,4050,0.0
723,125,4200,0.0
724,125,4350,0.0
725,130,150,0.0
726,130,300,3.232921026117805e-06
727,130,450,0.0
728,130,600,0.0
729,130,750,0.0
730,130,900,0.0
731,130,1050,0.0
732,130,1200,0.0
733,130,1350,0.0
734,130,1500,0.0
735,130,1650,0.0
736,130,1800,0.0
737,130,1950,0.0
738,130,2100,0.0
739,130,2250,0.0
740,130,2400,0.0
741,130,2550,0.0
742,130,2700,0.0
743,130,2850,0.0
744,130,3000,0.0
745,130,3150,0.0
746,130,3300,0.0
747,130,3450,0.0
748,130,3600,0.0
749,130,3750,0.0
750,130,3900,0.0
751,130,4050,0.0
752,130,4200,0.0
753,130,4350,0.0
754,135,150,0.0
755,135,300,1.4956513539615441e-06
756,135,450,0.00013214510669192156
757,135,600,0.0
758,135,750,0.0
759,135,900,0.0
760,135,1050,0.0
761,135,1200,0.0
762,135,1350,0.0
763,135,1500,0.0
764,135,1650,0.0
765,135,1800,0.0
766,135,1950,0.0
767,135,2100,0.0
768,135,2250,0.0
769,135,2400,0.0
770,135,2550,0.0
771,135,2700,0.0
772,135,2850,0.0
773,135,3000,0.0
774,135,3150,0.0
775,135,3300,0.0
776,135,3450,0.0
777,135,3600,0.0
778,135,3750,0.0
779,135,3900,0.0
780,135,4050,0.0
781,135,4200,0.0
782,135,4350,0.0
783,140,150,0.0
784,140,300,-7.888374938006725e-07
785,140,450,-1.1690072218022942e-05
786,140,600,0.0
787,140,750,0.0
788,140,900,0.0
789,140,1050,0.0
790,140,1200,0.0
791,140,1350,0.0
792,140,1500,0.0
793,140,1650,0.0
794,140,1800,0.0
795,140,1950,0.0
796,140,2100,0.0
797,140,2250,0.0
798,140,2400,0.0
799,140,2550,0.0
800,140,2700,0.0
801,140,2850,0.0
802,140,3000,0.0
803,140,3150,0.0
804,140,3300,0.0
805,140,3450,0.0
806,140,3600,0.0
807,140,3750,0.0
808,140,3900,0.0
809,140,4050,0.0
810,140,4200,0.0
811,140,4350,0.0
812,145,150,0.0
813,145,300,7.654627372975405e-06
814,145,450,0.0
815,145,600,0.0
816,145,750,0.0
817,145,900,0.0
818,145,1050,0.0
819,145,1200,0.0
820,145,1350,0.0
821,145,1500,0.0
822,145,1650,0.0
823,145,1800,0.0
824,145,1950,0.0
825,145,2100,0.0
826,145,2250,0.0
827,145,2400,0.0
828,145,2550,0.0
829,145,2700,0.0
830,145,2850,0.0
831,145,3000,0.0
832,145,3150,0.0
833,145,3300,0.0
834,145,3450,0.0
835,145,3600,0.0
836,145,3750,0.0
837,145,3900,0.0
838,145,4050,0.0
839,145,4200,0.0
840,145,4350,0.0
